#DELTA21, K = 0.844536
#Energy[eV]	Flux[ph/s/eV/100mA] 
7490.00	2.564609E+09 
7500.00	2.586598E+09 
7510.00	2.610547E+09 
7520.00	2.638243E+09 
7530.00	2.669193E+09 
7540.00	2.703066E+09 
7550.00	2.737860E+09 
7560.00	2.773742E+09 
7570.00	2.810838E+09 
7580.00	2.850828E+09 
7590.00	2.893348E+09 
7600.00	2.939476E+09 
7610.00	2.989627E+09 
7620.00	3.043849E+09 
7630.00	3.102440E+09 
7640.00	3.165600E+09 
7650.00	3.233615E+09 
7660.00	3.307811E+09 
7670.00	3.387629E+09 
7680.00	3.474441E+09 
7690.00	3.568133E+09 
7700.00	3.669190E+09 
7710.00	3.778944E+09 
7720.00	3.897671E+09 
7730.00	4.026597E+09 
7740.00	4.166019E+09 
7750.00	4.316640E+09 
7760.00	4.479913E+09 
7770.00	4.656748E+09 
7780.00	4.846747E+09 
7790.00	5.053023E+09 
7800.00	5.274835E+09 
7810.00	5.512908E+09 
7820.00	5.769326E+09 
7830.00	6.041971E+09 
7840.00	6.334921E+09 
7850.00	6.646863E+09 
7860.00	6.978529E+09 
7870.00	7.330353E+09 
7880.00	7.703133E+09 
7890.00	8.097362E+09 
7900.00	8.513107E+09 
7910.00	8.951435E+09 
7920.00	9.412801E+09 
7930.00	9.898723E+09 
7940.00	1.040809E+10 
7950.00	1.094400E+10 
7960.00	1.150556E+10 
7970.00	1.209346E+10 
7980.00	1.270929E+10 
7990.00	1.335292E+10 
8000.00	1.402610E+10 
8010.00	1.472845E+10 
8020.00	1.546013E+10 
8030.00	1.622174E+10 
8040.00	1.701299E+10 
8050.00	1.783220E+10 
8060.00	1.867949E+10 
8070.00	1.955156E+10 
8080.00	2.044541E+10 
8090.00	2.135752E+10 
8100.00	2.228325E+10 
8110.00	2.321900E+10 
8120.00	2.415606E+10 
8130.00	2.509125E+10 
8140.00	2.601741E+10 
8150.00	2.692875E+10 
8160.00	2.781976E+10 
8170.00	2.868582E+10 
8180.00	2.952029E+10 
8190.00	3.032247E+10 
8200.00	3.108526E+10 
8210.00	3.180770E+10 
8220.00	3.248531E+10 
8230.00	3.311628E+10 
8240.00	3.369803E+10 
8250.00	3.422855E+10 
8260.00	3.470725E+10 
8270.00	3.513327E+10 
8280.00	3.550849E+10 
8290.00	3.583722E+10 
8300.00	3.612658E+10 
8310.00	3.638763E+10 
8320.00	3.663682E+10 
8330.00	3.689845E+10 
8340.00	3.720427E+10 
8350.00	3.759459E+10 
8360.00	3.812054E+10 
8370.00	3.884473E+10 
8380.00	3.984004E+10 
8390.00	4.119084E+10 
8400.00	4.299596E+10 
8410.00	4.536595E+10 
8420.00	4.843068E+10 
8430.00	5.233871E+10 
8440.00	5.726961E+10 
8450.00	6.343633E+10 
8460.00	7.108987E+10 
8470.00	8.052405E+10 
8480.00	9.207037E+10 
8490.00	1.061015E+11 
8500.00	1.230283E+11 
8510.00	1.433089E+11 
8520.00	1.674610E+11 
8530.00	1.960819E+11 
8540.00	2.298621E+11 
8550.00	2.695937E+11 
8560.00	3.161700E+11 
8570.00	3.705919E+11 
8580.00	4.339812E+11 
8590.00	5.076111E+11 
8600.00	5.929437E+11 
8610.00	6.916669E+11 
8620.00	8.057324E+11 
8630.00	9.374152E+11 
8640.00	1.089399E+12 
8650.00	1.264912E+12 
