#Energy[eV]	Flux[ph/s/eV/100mA] 
8450.00	6.732440E+09 
8460.00	6.767782E+09 
8470.00	6.812218E+09 
8480.00	6.866155E+09 
8490.00	6.930068E+09 
8500.00	7.005114E+09 
8510.00	7.091753E+09 
8520.00	7.191021E+09 
8530.00	7.305033E+09 
8540.00	7.438037E+09 
8550.00	7.590809E+09 
8560.00	7.767246E+09 
8570.00	7.977289E+09 
8580.00	8.222169E+09 
8590.00	8.518528E+09 
8600.00	8.876203E+09 
8610.00	9.318856E+09 
8620.00	9.869402E+09 
8630.00	1.056307E+10 
8640.00	1.144252E+10 
8650.00	1.256746E+10 
8660.00	1.401127E+10 
8670.00	1.587257E+10 
8680.00	1.827612E+10 
8690.00	2.138419E+10 
8700.00	2.539940E+10 
8710.00	3.058101E+10 
8720.00	3.725640E+10 
8730.00	4.583002E+10 
8740.00	5.679802E+10 
8750.00	7.076113E+10 
8760.00	8.842429E+10 
8770.00	1.106048E+11 
8780.00	1.382235E+11 
8790.00	1.722915E+11 
8800.00	2.138865E+11 
8810.00	2.641259E+11 
8820.00	3.241173E+11 
8830.00	3.948996E+11 
8840.00	4.773397E+11 
8850.00	5.719893E+11 
8860.00	6.788738E+11 
8870.00	7.972429E+11 
8880.00	9.252811E+11 
8890.00	1.059851E+12 
8900.00	1.196302E+12 
8910.00	1.328413E+12 
8920.00	1.448537E+12 
8930.00	1.548117E+12 
8940.00	1.618784E+12 
8950.00	1.654490E+12 
8960.00	1.655362E+12 
8970.00	1.634459E+12 
8980.00	1.629348E+12 
8990.00	1.719894E+12 
9000.00	2.047323E+12 
9010.00	2.812400E+12 
9020.00	4.215038E+12 
9030.00	6.329450E+12 
9040.00	9.006395E+12 
9050.00	1.194269E+13 
9060.00	1.491057E+13 
9070.00	1.791459E+13 
9080.00	2.102039E+13 
9090.00	2.379334E+13 
9100.00	2.476131E+13 
9110.00	2.209546E+13 
9120.00	1.583285E+13 
9130.00	8.728755E+12 
9140.00	3.687160E+12 
9150.00	1.282053E+12 
9160.00	4.603848E+11 
9170.00	2.267767E+11 
9180.00	1.505673E+11 
9190.00	1.138147E+11 
9200.00	9.071750E+10 
9210.00	7.457261E+10 
9220.00	6.268333E+10 
9230.00	5.361624E+10 
9240.00	4.651408E+10 
9250.00	4.083317E+10 
9260.00	3.620946E+10 
9270.00	3.238959E+10 
9280.00	2.919592E+10 
9290.00	2.649487E+10 
9300.00	2.419032E+10 
9310.00	2.220627E+10 
9320.00	2.048801E+10 
9330.00	1.898732E+10 
9340.00	1.767119E+10 
9350.00	1.650996E+10 
9360.00	1.547995E+10 
9370.00	1.456311E+10 
9380.00	1.374254E+10 
9390.00	1.300779E+10 
9400.00	1.234494E+10 
9410.00	1.174812E+10 
9420.00	1.120752E+10 
9430.00	1.071742E+10 
9440.00	1.027128E+10 
9450.00	9.865584E+09 
9460.00	9.495361E+09 
9470.00	9.158069E+09 
9480.00	8.848527E+09 
9490.00	8.567040E+09 
9500.00	8.307865E+09 
9510.00	8.070865E+09 
9520.00	7.853986E+09 
9530.00	7.655502E+09 
9540.00	7.474918E+09 
9550.00	7.309542E+09 
9560.00	7.158236E+09 
9570.00	7.019370E+09 
9580.00	6.896053E+09 
9590.00	6.782647E+09 
9600.00	6.680181E+09 
9610.00	6.590049E+09 
9620.00	6.511346E+09 
9630.00	6.440340E+09 
9640.00	6.380115E+09 
9650.00	6.326047E+09 
9660.00	6.283644E+09 
9670.00	6.249574E+09 
9680.00	6.224627E+09 
9690.00	6.208994E+09 
9700.00	6.203264E+09 
9710.00	6.209954E+09 
9720.00	6.226426E+09 
9730.00	6.258606E+09 
9740.00	6.306235E+09 
9750.00	6.370749E+09 
9760.00	6.454273E+09 
9770.00	6.560807E+09 
9780.00	6.691993E+09 
9790.00	6.849341E+09 
9800.00	7.037264E+09 
9810.00	7.261006E+09 
9820.00	7.529064E+09 
9830.00	7.849673E+09 
9840.00	8.231433E+09 
9850.00	8.686591E+09 
9860.00	9.227250E+09 
9870.00	9.864611E+09 
9880.00	1.061530E+10 
9890.00	1.149499E+10 
9900.00	1.251918E+10 
9910.00	1.370700E+10 
9920.00	1.507597E+10 
9930.00	1.664250E+10 
9940.00	1.842004E+10 
9950.00	2.042289E+10 
9960.00	2.265455E+10 
9970.00	2.511572E+10 
9980.00	2.779672E+10 
9990.00	3.067509E+10 
10000.00	3.371115E+10 
10010.00	3.685029E+10 
10020.00	4.001636E+10 
10030.00	4.311382E+10 
